section,d(m),V(m/s),V(km/h),a(m/s^2),Time(s)
Straight,510,25.502251,91.808,-0.180221,19.749691
Straight,520,25.431418,91.553,-0.18039,20.142359
Straight,530,25.360317,91.297,-0.180567,20.536123
Straight,540,25.288943,91.04,-0.180751,20.930996
Straight,550,25.217292,90.782,-0.180943,21.326987
Straight,560,25.145356,90.523,-0.181143,21.724106
Straight,570,25.073131,90.263,-0.181352,22.122366
Straight,580,25.00061,90.002,-0.181569,22.521777
Straight,590,23.105264,83.179,-4.558865,22.937527
Turn,600,25.0,90.0,4.557339,23.353282
Turn,610,25.0,90.0,0.0,23.753282
Turn,620,25.0,90.0,0.0,24.153282
Turn,630,25.0,90.0,0.0,24.553282
Turn,640,25.0,90.0,0.0,24.953282
Turn,650,25.0,90.0,0.0,25.353282
Turn,660,25.0,90.0,0.0,25.753282
Turn,670,24.775536,89.192,-0.558642,26.155085
Turn,680,24.368569,87.727,-1.0,26.562052
Turn,690,23.95469,86.237,-1.0,26.975931
Turn,700,23.533533,84.721,-1.0,27.397088
Straight,710,12.154192,43.755,-20.305139,27.957505
Straight,720,12.265467,44.156,0.135865,28.776517
Straight,730,12.375741,44.553,0.135865,29.588166
Straight,740,12.485042,44.946,0.135865,30.392646
Straight,750,12.593394,45.336,0.135865,31.190144
Straight,760,12.700821,45.723,0.135865,31.980838
Straight,770,13.116122,47.218,0.53609,32.755523
Straight,780,13.50204,48.607,0.513622,33.50689
Straight,790,13.862942,49.907,0.493803,34.237751
Straight,800,14.20223,51.128,0.476109,34.950378
Straight,810,14.522619,52.281,0.460157,35.646639
Straight,820,14.826312,53.375,0.445653,36.328095
Straight,830,15.115123,54.414,0.432372,36.996066
Straight,840,15.459191,55.653,0.525982,37.65021
Straight,850,15.79428,56.859,0.523635,38.290139
Straight,860,16.114165,58.011,0.510352,38.916932
Straight,870,16.420342,59.113,0.498065,39.531664
Straight,880,16.714078,60.171,0.48664,40.135266
Straight,890,16.876681,60.756,0.273098,40.730668
Straight,900,17.021095,61.276,0.244765,41.320677
Straight,910,17.161336,61.781,0.239688,41.905773
Straight,920,17.297623,62.271,0.234815,42.486173
Straight,930,17.430158,62.749,0.230133,43.062081
Straight,940,17.559129,63.213,0.225629,43.633685
Straight,950,17.684707,63.665,0.221292,44.20116
Straight,960,17.80705,64.105,0.21711,44.764671
Straight,970,17.882518,64.377,0.13467,45.325059
Straight,980,17.945373,64.603,0.112599,45.883283
Straight,990,18.006872,64.825,0.110552,46.439576
Straight,1000,18.067059,65.041,0.108558,46.993993
Straight,1010,18.125974,65.254,0.106616,47.546586
Straight,1020,17.698284,63.714,-0.766083,48.104867
Straight,1030,17.28524,62.227,-0.722487,48.676565
Straight,1040,16.856706,60.684,-0.73155,49.262354
Straight,1050,16.410791,59.079,-0.741724,49.863542
Straight,1060,15.94521,57.403,-0.753216,50.481665
Straight,1070,15.457163,55.646,-0.766293,51.11856
Straight,1080,15.069119,54.249,-0.592276,51.773733
Straight,1090,14.676573,52.836,-0.583829,52.446099
Straight,1100,14.263639,51.349,-0.597519,53.137179
Straight,1110,13.827118,49.778,-0.61311,53.849157
Straight,1120,13.36293,48.107,-0.631066,54.58472
Straight,1130,12.865739,46.317,-0.652033,55.347245
Straight,1140,12.491013,44.968,-0.475091,56.135989
Straight,1150,12.106963,43.585,-0.472344,56.949064
Straight,1160,11.691567,42.09,-0.49429,57.789452
Straight,1170,11.237675,40.456,-0.520371,58.661701
Straight,1180,10.742906,38.674,-0.543765,59.571595
Straight,1190,10.198288,36.714,-0.570248,60.52665
Straight,1200,25.000102,90.0,26.05,61.094858
Straight,1210,25.00061,90.002,0.001272,61.494852
Straight,1220,25.00061,90.002,0.0,61.894843
Straight,1230,25.00061,90.002,0.0,62.294833
Straight,1240,25.00061,90.002,0.0,62.694823
Straight,1250,25.00061,90.002,0.0,63.094813
Straight,1260,25.00061,90.002,0.0,63.494803
Straight,1270,25.00061,90.002,0.0,63.894794
Straight,1280,25.00061,90.002,0.0,64.294784
Straight,1290,25.00061,90.002,0.0,64.694774
Straight,1300,25.00061,90.002,0.0,65.094764
Straight,1310,25.00061,90.002,0.0,65.494755
Straight,1320,25.00061,90.002,0.0,65.894745
Straight,1330,25.00061,90.002,0.0,66.294735
Straight,1340,25.00061,90.002,0.0,66.694725
Straight,1350,25.00061,90.002,0.0,67.094716
Straight,1360,25.00061,90.002,0.0,67.494706
Straight,1370,25.00061,90.002,0.0,67.894696
Straight,1380,25.00061,90.002,0.0,68.294686
Straight,1390,25.00061,90.002,0.0,68.694677
Straight,1400,25.00061,90.002,0.0,69.094667
Straight,1410,25.00061,90.002,0.0,69.494657
Straight,1420,25.00061,90.002,0.0,69.894647
Straight,1430,25.00061,90.002,0.0,70.294637
Straight,1440,25.00061,90.002,0.0,70.694628
Straight,1450,25.00061,90.002,0.0,71.094618
Straight,1460,25.00061,90.002,0.0,71.494608
Straight,1470,25.00061,90.002,0.0,71.894598
Straight,1480,25.00061,90.002,0.0,72.294589
Straight,1490,25.00061,90.002,0.0,72.694579
Straight,1500,25.00061,90.002,0.0,73.094569
Straight,1510,25.00061,90.002,0.0,73.494559
Straight,1520,25.00061,90.002,0.0,73.89455
Straight,1530,25.00061,90.002,0.0,74.29454
Straight,1540,25.00061,90.002,0.0,74.69453
Straight,1550,25.00061,90.002,0.0,75.09452
Straight,1560,25.00061,90.002,0.0,75.494511
Straight,1570,25.00061,90.002,0.0,75.894501
Straight,1580,25.00061,90.002,0.0,76.294491
Straight,1590,24.92048,89.714,-0.20001,76.695123
Straight,1600,24.5159,88.257,-1.000049,77.099684
Straight,1610,24.10453,86.776,-1.000049,77.511033
Straight,1620,23.686017,85.27,-1.000049,77.929526
Straight,1630,23.259975,83.736,-1.000049,78.355548
Straight,1640,22.825982,82.174,-1.000049,78.789519
Straight,1650,22.383576,80.581,-1.000049,79.231904
Straight,1660,21.932248,78.956,-1.000049,79.68321
Straight,1670,21.471435,77.297,-1.000049,80.144
Straight,1680,21.000513,75.602,-1.000049,80.614899
Straight,1690,20.518785,73.868,-1.000049,81.096603
Straight,1700,20.025473,72.092,-1.000049,81.589891
Straight,1710,19.519698,70.271,-1.000049,82.095642
Straight,1720,19.000464,68.402,-1.000049,82.61485
Straight,1730,18.466636,66.48,-1.000049,83.148652
Straight,1740,17.91691,64.501,-1.000049,83.698351
Straight,1750,17.349775,62.459,-1.000049,84.265458
Straight,1760,16.763464,60.348,-1.000049,84.851741
Straight,1770,16.155889,58.161,-1.000049,85.459286
Straight,1780,15.524554,55.888,-1.000049,86.090591
Straight,1790,14.866432,53.519,-1.000049,86.748681
Turn,1800,14.177447,51.039,-1.00054,87.437294
Turn,1810,13.453624,48.433,-1.0,88.161117
Turn,1820,12.688578,45.679,-1.0,88.926163
Turn,1830,11.874342,42.748,-1.0,89.740399
Turn,1840,11.0,39.6,-1.0,90.614741
Turn,1850,10.049876,36.18,-1.0,91.564865
Turn,1860,9.0,32.4,-1.0,92.614741
Turn,1870,9.0,32.4,0.0,93.725852
Turn,1880,9.848858,35.456,0.8,94.786924
Turn,1890,10.630146,38.269,0.8,95.763534
Turn,1900,11.357817,40.888,0.8,96.673123
Straight,1910,12.269911,44.172,1.077536,97.519586
Straight,1920,12.533731,45.121,0.327185,98.325919
Straight,1930,12.792112,46.052,0.327185,99.115626
Straight,1940,13.045375,46.963,0.327185,99.889695
Straight,1950,13.293815,47.858,0.327185,100.64902
Straight,1960,13.537696,48.736,0.327185,101.394412
Straight,1970,14.015768,50.457,0.658628,102.120274
Straight,1980,14.457981,52.049,0.629573,102.822675
Straight,1990,14.837792,53.416,0.556342,103.505368
Straight,2000,15.197162,54.71,0.539684,104.171258
Straight,2010,15.538481,55.939,0.524533,104.821969
Straight,2020,15.819171,56.949,0.440088,105.459772
Straight,2030,16.022161,57.68,0.323174,106.087886
Straight,2040,16.217789,58.384,0.315352,106.708234
Straight,2050,16.406576,59.064,0.307953,107.321273
Straight,2060,16.588987,59.72,0.300937,107.927415
Straight,2070,16.765437,60.356,0.29427,108.527036
Straight,2080,17.0056,61.22,0.405527,109.119259
Straight,2090,17.254541,62.116,0.426439,109.703028
Straight,2100,17.545359,63.163,0.506021,110.277742
Straight,2110,17.831404,64.193,0.505967,110.843085
Straight,2120,18.107698,65.188,0.496489,111.399582
Straight,2130,18.374964,66.15,0.487528,111.947788
Straight,2140,18.633837,67.082,0.479029,112.4882
Straight,2150,18.884885,67.986,0.47095,113.021267
Straight,2160,19.128614,68.863,0.46325,113.547396
Straight,2170,19.352824,69.67,0.431396,114.067127
Straight,2180,19.558538,70.411,0.400231,114.581116
Straight,2190,19.759059,71.133,0.3942,115.089794
Straight,2200,19.932542,71.757,0.344291,115.593679
Straight,2210,20.099619,72.359,0.334423,116.093277
Straight,2220,20.262981,72.947,0.329686,116.588785
Straight,2230,20.42279,73.522,0.325097,117.080358
Straight,2240,20.579196,74.085,0.320649,117.568139
Straight,2250,20.668426,74.406,0.184026,118.053015
Straight,2260,20.74901,74.696,0.166879,118.535904
Straight,2270,20.828226,74.982,0.164679,119.016936
Straight,2280,20.906112,75.262,0.162526,119.496158
Straight,2290,20.982705,75.538,0.160418,119.973612
Straight,2300,21.058038,75.809,0.158353,120.449341
Straight,2310,21.132145,76.076,0.15633,120.923385
Straight,2320,21.205058,76.338,0.154347,121.395783
Straight,2330,21.276808,76.597,0.152403,121.866572
Straight,2340,21.340995,76.828,0.136776,122.335859
Straight,2350,21.107492,75.987,-0.495592,122.807019
Straight,2360,20.802004,74.887,-0.640142,123.284238
Straight,2370,20.49031,73.765,-0.643529,123.768589
Straight,2380,20.171971,72.619,-0.647219,124.260445
Straight,2390,19.837552,71.415,-0.668997,124.760326
Turn,2400,9.165151,32.995,-15.476424,125.449917
Turn,2410,8.0,28.8,-1.0,126.615069
Turn,2420,8.0,28.8,0.0,127.865069
Turn,2430,8.5,30.6,0.4125,129.07719
Turn,2440,9.0,32.4,0.4375,130.220047
Turn,2450,9.5,34.2,0.4625,131.301128
Turn,2460,9.8,35.28,0.2895,132.337398
Turn,2470,10.0,36.0,0.198,133.347499
Turn,2480,11.0,39.6,1.05,134.29988
Turn,2490,11.5,41.4,0.5625,135.188768
Straight,2500,22.000537,79.202,17.588682,135.785774
Straight,2510,22.076717,79.476,0.167891,136.239523
Straight,2520,22.144233,79.719,0.14928,136.691797
Straight,2530,22.210767,79.959,0.147557,137.142704
Straight,2540,22.276343,80.195,0.145864,137.592273
Straight,2550,22.340981,80.428,0.1442,138.040529
Straight,2560,22.404703,80.657,0.142564,138.4875
Straight,2570,22.467529,80.883,0.140956,138.93321
Straight,2580,22.555563,81.2,0.198178,139.377426
Straight,2590,22.681201,81.652,0.284173,139.819544
Straight,2600,22.80477,82.097,0.281034,140.25924
Straight,2610,22.926334,82.535,0.277963,140.696579
Straight,2620,23.045952,82.965,0.274955,141.131624
Straight,2630,23.163681,83.389,0.27201,141.564434
Straight,2640,23.252616,83.709,0.206401,141.995318
Straight,2650,23.232539,83.637,-0.046663,142.425562
Straight,2660,23.212656,83.566,-0.046173,142.856177
Straight,2670,23.192966,83.495,-0.045688,143.28716
Straight,2680,23.173466,83.424,-0.045207,143.718506
Straight,2690,23.154155,83.355,-0.04473,144.150214
Straight,2700,23.135033,83.286,-0.044258,144.582281
Straight,2710,23.116097,83.218,-0.04379,145.014702
Straight,2720,23.097347,83.15,-0.043326,145.447477
Straight,2730,23.07878,83.084,-0.042867,145.880601
Straight,2740,23.060396,83.017,-0.042411,146.314072
Straight,2750,23.042193,82.952,-0.04196,146.747887
Straight,2760,23.222525,83.601,0.417149,147.180182
Straight,2770,23.421349,84.317,0.463696,147.608963
Straight,2780,23.616452,85.019,0.458861,148.034153
Straight,2790,23.807978,85.709,0.45415,148.455877
Straight,2800,23.996061,86.386,0.449557,148.874251
Straight,2810,24.180828,87.051,0.445075,149.289388
Straight,2820,24.362397,87.705,0.440699,149.701392
Straight,2830,24.540882,88.347,0.436423,150.110363
Straight,2840,24.716386,88.979,0.432244,150.516394
Straight,2850,24.889011,89.6,0.428156,150.919576
Straight,2860,25.035374,90.127,0.365353,151.320182
Straight,2870,25.124994,90.45,0.22477,151.718903
Straight,2880,25.213479,90.769,0.22271,152.116213
Straight,2890,25.300852,91.083,0.22068,152.512141
Straight,2900,25.387137,91.394,0.218681,152.906711
Straight,2910,25.435779,91.569,0.123606,153.300235
Straight,2920,25.447333,91.61,0.029393,153.693292
Straight,2930,25.458777,91.652,0.02913,154.086173
Straight,2940,25.428524,91.543,-0.076975,154.479198
Straight,2950,25.359117,91.293,-0.176251,154.872995
Straight,2960,25.29092,91.047,-0.172709,155.267861
Straight,2970,25.230149,90.829,-0.15351,155.663735
Straight,2980,25.169784,90.611,-0.15212,156.060561
Straight,2990,25.109824,90.395,-0.150737,156.458337
Turn,3000,18.973666,68.305,-13.525164,156.912022
Turn,3010,18.439089,66.381,-1.0,157.446599
Turn,3020,17.888544,64.399,-1.0,157.997144
Turn,3030,17.320508,62.354,-1.0,158.565179
Turn,3040,16.733201,60.24,-1.0,159.152487
Turn,3050,16.124515,58.048,-1.0,159.761172
Turn,3060,15.491933,55.771,-1.0,160.393754
Turn,3070,14.832397,53.397,-1.0,161.05329
Turn,3080,14.142136,50.912,-1.0,161.743552
Turn,3090,13.416408,48.299,-1.0,162.46928
Turn,3100,12.649111,45.537,-1.0,163.236577
Turn,3110,11.83216,42.596,-1.0,164.053528
Turn,3120,10.954451,39.436,-1.0,164.931236
Turn,3130,10.0,36.0,-1.0,165.885687
Turn,3140,10.0,36.0,0.0,166.885687
Turn,3150,10.0,36.0,0.0,167.885687
Turn,3160,10.0,36.0,0.0,168.885687
Turn,3170,10.0,36.0,0.0,169.885687
Turn,3180,10.77033,38.773,0.8,170.848599
Turn,3190,11.489125,41.361,0.8,171.747094
Turn,3200,12.165525,43.796,0.8,172.592594
Turn,3210,12.806248,46.102,0.8,173.393498
Turn,3220,13.416408,48.299,0.8,174.156197
Turn,3230,14.0,50.4,0.8,174.885687
Turn,3240,14.56022,52.417,0.8,175.585962
Turn,3250,15.099669,54.359,0.8,176.260274
Turn,3260,15.620499,56.234,0.8,176.911312
Turn,3270,16.124515,58.048,0.8,177.541332
Turn,3280,16.613248,59.808,0.8,178.152247
Turn,3290,17.088007,61.517,0.8,178.745697
Turn,3300,17.549929,63.18,0.8,179.323098
Turn,3310,18.0,64.8,0.8,179.885687
Turn,3320,18.439089,66.381,0.8,180.434549
Turn,3330,18.867962,67.925,0.8,180.97064
Turn,3340,19.287302,69.434,0.8,181.494814
Turn,3350,19.697716,70.912,0.8,182.007832
Turn,3360,20.099751,72.359,0.8,182.510377
Turn,3370,20.493902,73.778,0.8,183.003064
Turn,3380,20.880613,75.17,0.8,183.486454
Turn,3390,21.260292,76.537,0.8,183.961052
Turn,3400,21.633308,77.88,0.8,184.427322
Turn,3410,22.0,79.2,0.8,184.885687
Turn,3420,22.0,79.2,0.0,185.340233
Straight,3430,22.076717,79.476,0.169072,185.793987
Straight,3440,22.144233,79.719,0.14928,186.246262
Straight,3450,22.210767,79.959,0.147557,186.697169
Straight,3460,22.276343,80.195,0.145864,187.146737
Straight,3470,22.340981,80.428,0.1442,187.594994
Straight,3480,22.404703,80.657,0.142564,188.041964
Straight,3490,22.467529,80.883,0.140956,188.487674
Straight,3500,22.555563,81.2,0.198178,188.931891
Straight,3510,22.681201,81.652,0.284173,189.374009
Straight,3520,22.80477,82.097,0.281034,189.813705
Straight,3530,22.926334,82.535,0.277963,190.251044
Straight,3540,23.045952,82.965,0.274955,190.686089
Straight,3550,23.163681,83.389,0.27201,191.118899
Straight,3560,23.252616,83.709,0.206401,191.549782
Straight,3570,23.232539,83.637,-0.046663,191.980027
Straight,3580,23.212656,83.566,-0.046173,192.410642
Straight,3590,23.192966,83.495,-0.045688,192.841624
Straight,3600,23.173466,83.424,-0.045207,193.272971
Straight,3610,23.154155,83.355,-0.04473,193.704679
Straight,3620,23.135033,83.286,-0.044258,194.136745
Straight,3630,23.116097,83.218,-0.04379,194.569167
Straight,3640,23.097347,83.15,-0.043326,195.001941
Straight,3650,23.07878,83.084,-0.042867,195.435066
Straight,3660,23.060396,83.017,-0.042411,195.868537
Straight,3670,23.042193,82.952,-0.04196,196.302352
Straight,3680,23.222525,83.601,0.417149,196.734647
Straight,3690,23.421349,84.317,0.463696,197.163428
Straight,3700,23.616452,85.019,0.458861,197.588618
Straight,3710,23.807978,85.709,0.45415,198.010341
Straight,3720,23.996061,86.386,0.449557,198.428716
Straight,3730,24.180828,87.051,0.445075,198.843853
Straight,3740,24.362397,87.705,0.440699,199.255857
Straight,3750,24.540882,88.347,0.436423,199.664827
Straight,3760,24.716386,88.979,0.432244,200.070859
Straight,3770,24.889011,89.6,0.428156,200.474041
Straight,3780,25.035374,90.127,0.365353,200.874646
Straight,3790,25.124994,90.45,0.22477,201.273368
Straight,3800,25.213479,90.769,0.22271,201.670678
Straight,3810,25.300852,91.083,0.22068,202.066605
Straight,3820,25.387137,91.394,0.218681,202.461176
Straight,3830,25.435779,91.569,0.123606,202.854699
Straight,3840,25.447333,91.61,0.029393,203.247757
Straight,3850,25.458777,91.652,0.02913,203.640637
Straight,3860,25.428524,91.543,-0.076975,204.033663
Straight,3870,25.359117,91.293,-0.176251,204.427459
Straight,3880,25.29092,91.047,-0.172709,204.822326
Straight,3890,25.230149,90.829,-0.15351,205.2182
Straight,3900,25.169784,90.611,-0.15212,205.615026
Straight,3910,25.109824,90.395,-0.150737,206.012802
Straight,3920,25.050271,90.181,-0.14936,206.411525
Straight,3930,25.054573,90.196,0.010777,206.810688
Straight,3940,25.069392,90.25,0.037139,207.209699
Straight,3950,25.084457,90.304,0.037778,207.608472
Straight,3960,25.099374,90.358,0.037432,208.007006
Straight,3970,25.114147,90.411,0.037089,208.405305
Straight,3980,25.128776,90.464,0.03675,208.803371
Straight,3990,25.143262,90.516,0.036414,209.201207
Straight,4000,25.157608,90.567,0.036081,209.598814
Straight,4010,25.171816,90.619,0.035752,209.996196
