section,d(m),V(m/s),V(km/h),a(m/s^2),Time(s)
Straight,550,29.866,107.518,-0.253804,18.007394
Straight,560,29.780804,107.211,-0.254085,18.342701
Straight,570,29.695264,106.903,-0.254378,18.678971
Straight,580,28.413829,102.29,-3.723152,19.023151
Straight,590,26.761406,96.341,-4.558642,19.385633
Turn,600,25.0,90.0,-4.558642,19.772021
Turn,610,25.0,90.0,0.0,20.172021
Turn,620,25.0,90.0,0.0,20.572021
Turn,630,25.0,90.0,0.0,20.972021
Turn,640,25.0,90.0,0.0,21.372021
Turn,650,25.0,90.0,0.0,21.772021
Turn,660,25.0,90.0,0.0,22.172021
Turn,670,23.914446,86.092,-2.654963,22.580898
Turn,680,21.925508,78.932,-4.558642,23.017199
Turn,690,19.737149,71.054,-4.558642,23.497245
Turn,700,17.273744,62.185,-4.558642,24.037626
Straight,710,14.394769,51.821,-4.558642,24.669168
Straight,720,14.526558,52.296,0.190574,25.3607
Straight,730,14.657161,52.766,0.190574,26.046013
Straight,740,14.78661,53.232,0.190574,26.725274
Straight,750,14.914937,53.694,0.190574,27.39864
Straight,760,15.042168,54.152,0.190574,28.066261
Straight,770,15.534028,55.922,0.75196,28.720364
Straight,780,15.991089,57.568,0.720445,29.354779
Straight,790,16.418521,59.107,0.692645,29.97188
Straight,800,16.820355,60.553,0.667827,30.573585
Straight,810,17.199807,61.919,0.64545,31.161472
Straight,820,17.559484,63.214,0.625106,31.736858
Straight,830,17.901537,64.446,0.606478,32.300857
Straight,840,18.309032,65.913,0.737782,32.853182
Straight,850,18.705894,67.341,0.734489,33.393505
Straight,860,19.084749,68.705,0.715859,33.922736
Straight,870,19.447367,70.011,0.698623,34.441784
Straight,880,19.795253,71.263,0.682597,34.951434
Straight,890,19.987832,71.956,0.383068,35.45416
Straight,900,20.158868,72.572,0.343326,35.952333
Straight,910,20.324961,73.17,0.336205,36.446357
Straight,920,20.486372,73.751,0.32937,36.936417
Straight,930,20.64334,74.316,0.322803,37.422684
Straight,940,20.796086,74.866,0.316485,37.905316
Straight,950,20.944813,75.401,0.3104,38.384462
Straight,960,21.08971,75.923,0.304535,38.860262
Straight,970,21.17909,76.245,0.188899,39.333424
Straight,980,21.253533,76.513,0.15794,39.804759
Straight,990,21.326369,76.775,0.155068,40.274465
Straight,1000,21.39765,77.032,0.152272,40.742585
Straight,1010,21.467426,77.283,0.149547,41.209166
Straight,1020,20.960894,75.459,-1.074566,41.680549
Straight,1030,20.471707,73.698,-1.013415,42.163261
Straight,1040,19.964174,71.871,-1.026128,42.657871
Straight,1050,19.436056,69.97,-1.040398,43.165482
Straight,1060,18.884648,67.985,-1.056517,43.687393
Straight,1070,18.30663,65.904,-1.074861,44.225154
Straight,1080,17.847053,64.249,-0.830771,44.778348
Straight,1090,17.382141,62.576,-0.818923,45.346059
Straight,1100,16.893085,60.815,-0.838125,45.92957
Straight,1110,16.376094,58.954,-0.859994,46.530727
Straight,1120,15.826334,56.975,-0.88518,47.151799
Straight,1130,15.237488,54.855,-0.91459,47.795634
Straight,1140,14.793683,53.257,-0.666399,48.461609
Straight,1150,14.338834,51.62,-0.662545,49.148127
Straight,1160,13.846862,49.849,-0.693328,49.857707
Straight,1170,13.309296,47.913,-0.729912,50.594188
Straight,1180,12.723319,45.804,-0.762726,51.362455
Straight,1190,12.078302,43.482,-0.799872,52.168854
Straight,1200,15.396695,55.428,4.558642,52.896789
Straight,1210,18.117148,65.222,4.558642,53.493557
Straight,1220,20.479353,73.726,4.558642,54.011739
Straight,1230,22.595945,81.345,4.558642,54.476042
Straight,1240,24.530585,88.31,4.558642,54.900431
Straight,1250,26.32342,94.764,4.558642,55.293714
Straight,1260,28.001701,100.806,4.558642,55.661868
Straight,1270,29.58493,106.506,4.558642,56.009171
Straight,1280,29.609375,106.594,0.072349,56.347041
Straight,1290,29.609375,106.594,0.0,56.684772
Straight,1300,29.609375,106.594,0.0,57.022503
Straight,1310,29.609375,106.594,0.0,57.360234
Straight,1320,29.609375,106.594,0.0,57.697964
Straight,1330,29.609375,106.594,0.0,58.035695
Straight,1340,29.609375,106.594,0.0,58.373426
Straight,1350,29.609375,106.594,0.0,58.711157
Straight,1360,29.609375,106.594,0.0,59.048888
Straight,1370,29.609375,106.594,0.0,59.386619
Straight,1380,29.609375,106.594,0.0,59.72435
Straight,1390,29.609375,106.594,0.0,60.062081
Straight,1400,29.609375,106.594,0.0,60.399811
Straight,1410,29.609375,106.594,0.0,60.737542
Straight,1420,29.609375,106.594,0.0,61.075273
Straight,1430,29.609375,106.594,0.0,61.413004
Straight,1440,29.609375,106.594,0.0,61.750735
Straight,1450,29.609375,106.594,0.0,62.088466
Straight,1460,29.609375,106.594,0.0,62.426197
Straight,1470,29.609375,106.594,0.0,62.763927
Straight,1480,29.609375,106.594,0.0,63.101658
Straight,1490,29.609375,106.594,0.0,63.439389
Straight,1500,29.609375,106.594,0.0,63.77712
Straight,1510,29.609375,106.594,0.0,64.114851
Straight,1520,29.609375,106.594,0.0,64.452582
Straight,1530,29.609375,106.594,0.0,64.790313
Straight,1540,29.609375,106.594,0.0,65.128044
Straight,1550,29.609375,106.594,0.0,65.465774
Straight,1560,29.609375,106.594,0.0,65.803505
Straight,1570,29.609375,106.594,0.0,66.141236
Straight,1580,29.609375,106.594,0.0,66.478967
Straight,1590,29.514473,106.252,-0.280549,66.81724
Straight,1600,29.03531,104.527,-1.402744,67.15883
Straight,1610,28.548106,102.773,-1.402744,67.506152
Straight,1620,28.052441,100.989,-1.402744,67.859505
Straight,1630,27.54786,99.172,-1.402744,68.219216
Straight,1640,27.033862,97.322,-1.402744,68.585639
Straight,1650,26.5099,95.436,-1.402744,68.959165
Straight,1660,25.975372,93.511,-1.402744,69.340224
Straight,1670,25.42961,91.547,-1.402744,69.729292
Straight,1680,24.871875,89.539,-1.402744,70.126894
Straight,1690,24.301343,87.485,-1.402744,70.53362
Straight,1700,23.717091,85.382,-1.402744,70.950126
Straight,1710,23.118078,83.225,-1.402744,71.377156
Straight,1720,22.503125,81.011,-1.402744,71.815549
Straight,1730,21.870888,78.735,-1.402744,72.266263
Straight,1740,21.219823,76.391,-1.402744,72.7304
Straight,1750,20.548138,73.973,-1.402744,73.209236
Straight,1760,19.853743,71.473,-1.402744,73.704262
Straight,1770,19.134164,68.883,-1.402744,74.217242
Straight,1780,18.386444,66.191,-1.402744,74.750282
Straight,1790,17.093064,61.535,-2.294425,75.313988
Turn,1800,14.177447,51.039,-4.558642,75.953568
Turn,1810,13.453624,48.433,-1.0,76.677391
Turn,1820,12.688578,45.679,-1.0,77.442437
Turn,1830,11.874342,42.748,-1.0,78.256673
Turn,1840,11.0,39.6,-1.0,79.131015
Turn,1850,10.049876,36.18,-1.0,80.081139
Turn,1860,9.0,32.4,-1.0,81.131015
Turn,1870,9.0,32.4,0.0,82.242126
Turn,1880,9.848858,35.456,0.8,83.303198
Turn,1890,10.630146,38.269,0.8,84.279808
Turn,1900,11.357817,40.888,0.8,85.189397
Straight,1910,14.531822,52.315,4.108692,85.961907
Straight,1920,14.844276,53.439,0.458934,86.642732
Straight,1930,15.150287,54.541,0.458934,87.30952
Straight,1940,15.450239,55.621,0.458934,87.963104
Straight,1950,15.744477,56.68,0.458934,88.604238
Straight,1960,16.033317,57.72,0.458934,89.233608
Straight,1970,16.59952,59.758,0.923841,89.846488
Straight,1980,17.123253,61.644,0.883087,90.439559
Straight,1990,17.573081,63.263,0.780368,91.015988
Straight,2000,17.9987,64.795,0.757001,91.578232
Straight,2010,18.402939,66.251,0.735749,92.127658
Straight,2020,18.735373,67.447,0.617301,92.666185
Straight,2030,18.975783,68.313,0.453308,93.196532
Straight,2040,19.207475,69.147,0.442337,93.720322
Straight,2050,19.431064,69.952,0.431959,94.23794
Straight,2060,19.647102,70.73,0.422118,94.749735
Straight,2070,19.85608,71.482,0.412765,95.256023
Straight,2080,20.140515,72.506,0.568822,95.756065
Straight,2090,20.435349,73.567,0.598156,96.248969
Straight,2100,20.779777,74.807,0.709784,96.734228
Straight,2110,21.118553,76.027,0.709707,97.211574
Straight,2120,21.445782,77.205,0.696413,97.681451
Straight,2130,21.762316,78.344,0.683843,98.144327
Straight,2140,22.068912,79.448,0.671923,98.600623
Straight,2150,22.366239,80.518,0.66059,99.050717
Straight,2160,22.654899,81.558,0.64979,99.494953
Straight,2170,22.920441,82.514,0.605108,99.933787
Straight,2180,23.164078,83.391,0.561395,100.367772
Straight,2190,23.401564,84.246,0.552935,100.797273
Straight,2200,23.607028,84.985,0.482929,101.222727
Straight,2210,23.804906,85.698,0.469087,101.644562
Straight,2220,23.998383,86.394,0.462442,102.062943
Straight,2230,24.187651,87.076,0.456006,102.478001
Straight,2240,24.372891,87.742,0.449766,102.889858
Straight,2250,24.47857,88.123,0.258128,103.299263
Straight,2260,24.574009,88.466,0.234077,103.706988
Straight,2270,24.667828,88.804,0.230992,104.113147
Straight,2280,24.760072,89.136,0.227972,104.517777
Straight,2290,24.850784,89.463,0.225015,104.920914
Straight,2300,24.940005,89.784,0.222118,105.322595
Straight,2310,25.027773,90.1,0.21928,105.722853
Straight,2320,25.114127,90.411,0.216499,106.121721
Straight,2330,25.199104,90.717,0.213772,106.519231
Straight,2340,25.120451,90.434,-0.19789,106.916691
Straight,2350,23.234978,83.646,-4.558642,107.330295
Straight,2360,21.182336,76.256,-4.558642,107.780569
Straight,2370,18.90816,68.069,-4.558642,108.279441
Straight,2380,16.3201,58.752,-4.558642,108.847167
Straight,2390,13.235288,47.647,-4.558642,109.523862
Turn,2400,9.165151,32.995,-4.558642,110.416702
Turn,2410,8.0,28.8,-1.0,111.581853
Turn,2420,8.0,28.8,0.0,112.831853
Turn,2430,8.5,30.6,0.4125,114.043975
Turn,2440,9.0,32.4,0.4375,115.186832
Turn,2450,9.5,34.2,0.4625,116.267913
Turn,2460,9.8,35.28,0.2895,117.304182
Turn,2470,10.0,36.0,0.198,118.314283
Turn,2480,11.0,39.6,1.05,119.266664
Turn,2490,11.5,41.4,0.5625,120.155553
Straight,2500,14.947336,53.81,4.558642,120.911773
Straight,2510,17.736845,63.853,4.558642,121.52369
Straight,2520,20.143697,72.517,4.558642,122.051665
Straight,2530,22.292182,80.252,4.558642,122.522965
Straight,2540,24.251066,87.304,4.558642,122.952673
Straight,2550,26.063136,93.827,4.558642,123.350175
Straight,2560,26.534923,95.526,1.240754,123.730417
Straight,2570,26.60933,95.794,0.197716,124.106751
Straight,2580,26.713592,96.169,0.277979,124.481824
Straight,2590,26.862391,96.705,0.398603,124.855126
Straight,2600,27.008741,97.231,0.3942,125.226382
Straight,2610,27.152714,97.75,0.389892,125.595648
Straight,2620,27.294383,98.26,0.385673,125.962977
Straight,2630,27.433815,98.762,0.381542,126.32842
Straight,2640,27.539144,99.141,0.289514,126.692235
Straight,2650,27.515367,99.055,-0.065453,127.055511
Straight,2660,27.491819,98.971,-0.064766,127.4191
Straight,2670,27.468498,98.887,-0.064085,127.782999
Straight,2680,27.445403,98.803,-0.063411,128.147206
Straight,2690,27.422533,98.721,-0.062742,128.511717
Straight,2700,27.399886,98.64,-0.06208,128.876532
Straight,2710,27.377459,98.559,-0.061423,129.241646
Straight,2720,27.355252,98.479,-0.060773,129.607058
Straight,2730,27.333263,98.4,-0.060128,129.972766
Straight,2740,27.31149,98.321,-0.059489,130.338766
Straight,2750,27.289931,98.244,-0.058856,130.705057
Straight,2760,27.503506,99.013,0.585125,131.070064
Straight,2770,27.738982,99.86,0.650415,131.432104
Straight,2780,27.970052,100.692,0.643634,131.791112
Straight,2790,28.196885,101.509,0.637026,132.147194
Straight,2800,28.419641,102.311,0.630582,132.500448
Straight,2810,28.638469,103.098,0.624296,132.850967
Straight,2820,28.85351,103.873,0.618157,133.198842
Straight,2830,29.064897,104.634,0.61216,133.544155
Straight,2840,29.272755,105.382,0.606298,133.886987
Straight,2850,29.477203,106.118,0.600564,134.227413
Straight,2860,29.650547,106.742,0.512472,134.565664
Straight,2870,29.756689,107.124,0.31528,134.902323
Straight,2880,29.861485,107.501,0.312389,135.237791
Straight,2890,29.964965,107.874,0.309542,135.572091
Straight,2900,30.067157,108.242,0.306738,135.905246
Straight,2910,30.124766,108.449,0.17338,136.237517
Straight,2920,30.138449,108.498,0.041229,136.569394
Straight,2930,30.152003,108.547,0.04086,136.901122
Straight,2940,30.116173,108.418,-0.107972,137.232972
Straight,2950,28.563337,102.828,-4.555983,137.573806
Straight,2960,26.920092,96.912,-4.558642,137.934274
Straight,2970,25.169794,90.611,-4.558642,138.318226
Straight,2980,23.288316,83.838,-4.558642,138.730954
Straight,2990,21.24083,76.467,-4.558642,139.180098
Turn,3000,18.973666,68.305,-4.558642,139.677431
Turn,3010,18.439089,66.381,-1.0,140.212008
Turn,3020,17.888544,64.399,-1.0,140.762553
Turn,3030,17.320508,62.354,-1.0,141.330589
Turn,3040,16.733201,60.24,-1.0,141.917896
Turn,3050,16.124515,58.048,-1.0,142.526581
Turn,3060,15.491933,55.771,-1.0,143.159163
Turn,3070,14.832397,53.397,-1.0,143.8187
Turn,3080,14.142136,50.912,-1.0,144.508961
Turn,3090,13.416408,48.299,-1.0,145.234689
Turn,3100,12.649111,45.537,-1.0,146.001986
Turn,3110,11.83216,42.596,-1.0,146.818937
Turn,3120,10.954451,39.436,-1.0,147.696646
Turn,3130,10.0,36.0,-1.0,148.651097
Turn,3140,10.0,36.0,0.0,149.651097
Turn,3150,10.0,36.0,0.0,150.651097
Turn,3160,10.0,36.0,0.0,151.651097
Turn,3170,10.0,36.0,0.0,152.651097
Turn,3180,10.77033,38.773,0.8,153.614009
Turn,3190,11.489125,41.361,0.8,154.512503
Turn,3200,12.165525,43.796,0.8,155.358003
Turn,3210,12.806248,46.102,0.8,156.158907
Turn,3220,13.416408,48.299,0.8,156.921607
Turn,3230,14.0,50.4,0.8,157.651097
Turn,3240,14.56022,52.417,0.8,158.351371
Turn,3250,15.099669,54.359,0.8,159.025683
Turn,3260,15.620499,56.234,0.8,159.676721
Turn,3270,16.124515,58.048,0.8,160.306741
Turn,3280,16.613248,59.808,0.8,160.917656
Turn,3290,17.088007,61.517,0.8,161.511106
Turn,3300,17.549929,63.18,0.8,162.088508
Turn,3310,18.0,64.8,0.8,162.651097
Turn,3320,18.439089,66.381,0.8,163.199958
Turn,3330,18.867962,67.925,0.8,163.73605
Turn,3340,19.287302,69.434,0.8,164.260224
Turn,3350,19.697716,70.912,0.8,164.773241
Turn,3360,20.099751,72.359,0.8,165.275786
Turn,3370,20.493902,73.778,0.8,165.768474
Turn,3380,20.880613,75.17,0.8,166.251863
Turn,3390,21.260292,76.537,0.8,166.726461
Turn,3400,21.633308,77.88,0.8,167.192731
Turn,3410,22.0,79.2,0.8,167.651097
Turn,3420,22.0,79.2,0.0,168.105642
Straight,3430,23.982761,86.338,4.558642,168.540588
Straight,3440,25.813672,92.929,4.558642,168.942223
Straight,3450,26.305235,94.699,1.280985,169.325961
Straight,3460,26.382899,94.978,0.204599,169.705553
Straight,3470,26.459454,95.254,0.202266,170.084037
Straight,3480,26.534923,95.526,0.199971,170.461436
Straight,3490,26.60933,95.794,0.197716,170.83777
Straight,3500,26.713592,96.169,0.277979,171.212843
Straight,3510,26.862391,96.705,0.398603,171.586145
Straight,3520,27.008741,97.231,0.3942,171.957401
Straight,3530,27.152714,97.75,0.389892,172.326667
Straight,3540,27.294383,98.26,0.385673,172.693997
Straight,3550,27.433815,98.762,0.381542,173.059439
Straight,3560,27.539144,99.141,0.289514,173.423254
Straight,3570,27.515367,99.055,-0.065453,173.78653
Straight,3580,27.491819,98.971,-0.064766,174.150119
Straight,3590,27.468498,98.887,-0.064085,174.514018
Straight,3600,27.445403,98.803,-0.063411,174.878225
Straight,3610,27.422533,98.721,-0.062742,175.242736
Straight,3620,27.399886,98.64,-0.06208,175.607551
Straight,3630,27.377459,98.559,-0.061423,175.972665
Straight,3640,27.355252,98.479,-0.060773,176.338077
Straight,3650,27.333263,98.4,-0.060128,176.703785
Straight,3660,27.31149,98.321,-0.059489,177.069785
Straight,3670,27.289931,98.244,-0.058856,177.436076
Straight,3680,27.503506,99.013,0.585125,177.801083
Straight,3690,27.738982,99.86,0.650415,178.163123
Straight,3700,27.970052,100.692,0.643634,178.522132
Straight,3710,28.196885,101.509,0.637026,178.878213
Straight,3720,28.419641,102.311,0.630582,179.231467
Straight,3730,28.638469,103.098,0.624296,179.581986
Straight,3740,28.85351,103.873,0.618157,179.929861
Straight,3750,29.064897,104.634,0.61216,180.275174
Straight,3760,29.272755,105.382,0.606298,180.618006
Straight,3770,29.477203,106.118,0.600564,180.958432
Straight,3780,29.650547,106.742,0.512472,181.296683
Straight,3790,29.756689,107.124,0.31528,181.633342
Straight,3800,29.861485,107.501,0.312389,181.96881
Straight,3810,29.964965,107.874,0.309542,182.30311
Straight,3820,30.067157,108.242,0.306738,182.636265
Straight,3830,30.124766,108.449,0.17338,182.968536
Straight,3840,30.138449,108.498,0.041229,183.300413
Straight,3850,30.152003,108.547,0.04086,183.632141
Straight,3860,30.116173,108.418,-0.107972,183.963991
Straight,3870,30.033971,108.122,-0.247224,184.296492
Straight,3880,29.953202,107.832,-0.242255,184.629897
Straight,3890,29.881228,107.572,-0.215325,184.964153
Straight,3900,29.809735,107.315,-0.213375,185.299212
Straight,3910,29.738722,107.059,-0.211435,185.635073
Straight,3920,29.66819,106.805,-0.209504,185.971734
Straight,3930,29.673285,106.824,0.015116,186.308766
Straight,3940,29.690836,106.887,0.052094,186.64567
Straight,3950,29.708678,106.951,0.052991,186.982373
Straight,3960,29.726346,107.015,0.052505,187.318875
Straight,3970,29.743842,107.078,0.052024,187.655178
Straight,3980,29.761167,107.14,0.051548,187.991284
Straight,3990,29.778324,107.202,0.051076,188.327196
Straight,4000,29.795315,107.263,0.05061,188.662915
Straight,4010,29.812141,107.324,0.050148,188.998443
