section,d(m),V(m/s),V(km/h),a(m/s^2),Time(s)
Straight,430,25.40425,91.455,-0.277711,17.320403
Straight,440,25.260196,90.937,-0.364921,17.715157
Straight,450,25.115238,90.415,-0.365118,18.112176
Straight,460,24.983877,89.942,-0.329053,18.511385
Straight,470,24.873627,89.545,-0.27484,18.912528
Straight,480,24.762803,89.146,-0.275045,19.315458
Straight,490,24.664639,88.793,-0.2426,19.720091
Straight,500,24.597008,88.549,-0.166581,20.126087
Straight,510,24.52913,88.305,-0.16673,20.533202
Straight,520,24.460999,88.06,-0.166886,20.941448
Straight,530,24.392612,87.813,-0.167049,21.350834
Straight,540,24.323962,87.566,-0.16722,21.761372
Straight,550,24.255044,87.318,-0.167398,22.173072
Straight,560,24.185853,87.069,-0.167583,22.585947
Straight,570,24.116384,86.819,-0.167776,23.000006
Straight,580,24.046631,86.568,-0.167976,23.415262
Straight,590,22.223608,80.005,-4.217586,23.847506
Turn,600,24.046631,86.568,4.217586,24.279749
Turn,610,24.046631,86.568,0.0,24.695608
Turn,620,24.046631,86.568,0.0,25.111466
Turn,630,24.046631,86.568,0.0,25.527325
Turn,640,24.046631,86.568,0.0,25.943184
Turn,650,24.046631,86.568,0.0,26.359042
Turn,660,24.046631,86.568,0.0,26.774901
Turn,670,22.391003,80.608,-3.844172,27.205586
Turn,680,20.253004,72.911,-4.558642,27.674585
Turn,690,17.860889,64.299,-4.558642,28.199328
Turn,700,15.09432,54.34,-4.558642,28.806213
Straight,710,11.690409,42.085,-4.558642,29.552907
Straight,720,11.797438,42.471,0.125694,30.404411
Straight,730,11.903505,42.853,0.125694,31.248259
Straight,740,12.008634,43.231,0.125694,32.084654
Straight,750,12.112852,43.606,0.125694,32.913791
Straight,760,12.21618,43.978,0.125694,33.735854
Straight,770,12.615634,45.416,0.495958,34.541272
Straight,780,12.986826,46.753,0.475172,35.322447
Straight,790,13.333956,48.002,0.456836,36.082303
Straight,800,13.660298,49.177,0.440468,36.823201
Straight,810,13.968461,50.286,0.425709,37.547085
Straight,820,14.260566,51.338,0.412291,38.255575
Straight,830,14.538357,52.338,0.400004,38.950046
Straight,840,14.869295,53.529,0.486606,39.630141
Straight,850,15.191598,54.69,0.484435,40.295457
Straight,860,15.499277,55.797,0.472147,40.947117
Straight,870,15.79377,56.858,0.460779,41.586236
Straight,880,16.076298,57.875,0.450209,42.213784
Straight,890,16.232697,58.438,0.252654,42.832807
Straight,900,16.3716,58.938,0.226442,43.446223
Straight,910,16.506489,59.423,0.221745,44.054531
Straight,920,16.637576,59.895,0.217237,44.657957
Straight,930,16.765054,60.354,0.212906,45.256712
Straight,940,16.889103,60.801,0.208739,45.850993
Straight,950,17.009889,61.236,0.204726,46.440981
Straight,960,17.127564,61.659,0.200857,47.026848
Straight,970,17.200152,61.921,0.124589,47.609467
Straight,980,17.260609,62.138,0.10417,48.189837
Straight,990,17.319762,62.351,0.102276,48.7682
Straight,1000,17.377652,62.56,0.100431,49.344612
Straight,1010,17.434318,62.764,0.098634,49.919127
Straight,1020,17.022949,61.283,-0.708734,50.499556
Straight,1030,16.625666,59.852,-0.668401,51.093934
Straight,1040,16.213483,58.369,-0.676786,51.702963
Straight,1050,15.784584,56.825,-0.686198,52.328001
Straight,1060,15.336769,55.212,-0.69683,52.970647
Straight,1070,14.867344,53.522,-0.708928,53.632808
Straight,1080,14.494108,52.179,-0.547938,54.313973
Straight,1090,14.11654,50.82,-0.540123,55.013014
Straight,1100,13.719364,49.39,-0.552789,55.73151
Straight,1110,13.2995,47.878,-0.567212,56.471734
Straight,1120,12.853024,46.271,-0.583824,57.236478
Straight,1130,12.374805,44.549,-0.603221,58.029254
Straight,1140,12.014378,43.252,-0.439526,58.849289
Straight,1150,11.644982,41.922,-0.436984,59.694621
Straight,1160,11.245438,40.484,-0.457287,60.568349
Straight,1170,10.808865,38.912,-0.481416,61.475201
Straight,1180,10.332976,37.199,-0.503059,62.421193
Straight,1190,9.809139,35.313,-0.527559,63.414137
Straight,1200,13.689122,49.281,4.558642,64.265264
Straight,1210,16.690263,60.085,4.558642,64.923605
Straight,1220,19.228565,69.223,4.558642,65.480416
Straight,1230,21.468828,77.288,4.558642,65.971848
Straight,1240,23.496455,84.587,4.558642,66.416636
Straight,1250,24.046631,86.568,1.307852,66.837307
Straight,1260,24.046631,86.568,0.0,67.253165
Straight,1270,24.046631,86.568,0.0,67.669024
Straight,1280,24.046631,86.568,0.0,68.084883
Straight,1290,24.046631,86.568,0.0,68.500741
Straight,1300,24.046631,86.568,0.0,68.9166
Straight,1310,24.046631,86.568,0.0,69.332459
Straight,1320,24.046631,86.568,0.0,69.748317
Straight,1330,24.046631,86.568,0.0,70.164176
Straight,1340,24.046631,86.568,0.0,70.580035
Straight,1350,24.046631,86.568,0.0,70.995894
Straight,1360,24.046631,86.568,0.0,71.411752
Straight,1370,24.046631,86.568,0.0,71.827611
Straight,1380,24.046631,86.568,0.0,72.24347
Straight,1390,24.046631,86.568,0.0,72.659328
Straight,1400,24.046631,86.568,0.0,73.075187
Straight,1410,24.046631,86.568,0.0,73.491046
Straight,1420,24.046631,86.568,0.0,73.906904
Straight,1430,24.046631,86.568,0.0,74.322763
Straight,1440,24.046631,86.568,0.0,74.738622
Straight,1450,24.046631,86.568,0.0,75.15448
Straight,1460,24.046631,86.568,0.0,75.570339
Straight,1470,24.046631,86.568,0.0,75.986198
Straight,1480,24.046631,86.568,0.0,76.402056
Straight,1490,24.046631,86.568,0.0,76.817915
Straight,1500,24.046631,86.568,0.0,77.233774
Straight,1510,24.046631,86.568,0.0,77.649632
Straight,1520,24.046631,86.568,0.0,78.065491
Straight,1530,24.046631,86.568,0.0,78.48135
Straight,1540,24.046631,86.568,0.0,78.897208
Straight,1550,24.046631,86.568,0.0,79.313067
Straight,1560,24.046631,86.568,0.0,79.728926
Straight,1570,24.046631,86.568,0.0,80.144784
Straight,1580,24.046631,86.568,0.0,80.560643
Straight,1590,23.969558,86.29,-0.185037,80.977169
Straight,1600,23.580416,84.889,-0.925185,81.397779
Straight,1610,23.184743,83.465,-0.925185,81.825448
Straight,1620,22.7822,82.016,-0.925185,82.260543
Straight,1630,22.372415,80.541,-0.925185,82.703466
Straight,1640,21.954982,79.038,-0.925185,83.154654
Straight,1650,21.529458,77.506,-0.925185,83.614589
Straight,1660,21.095351,75.943,-0.925185,84.083799
Straight,1670,20.652122,74.348,-0.925185,84.56287
Straight,1680,20.19917,72.717,-0.925185,85.052451
Straight,1690,19.735825,71.049,-0.925185,85.553265
Straight,1700,19.261336,69.341,-0.925185,86.066122
Straight,1710,18.77486,67.589,-0.925185,86.591937
Straight,1720,18.275439,65.792,-0.925185,87.131744
Straight,1730,17.761982,63.943,-0.925185,87.686723
Straight,1740,17.233232,62.04,-0.925185,88.258229
Straight,1750,16.687738,60.076,-0.925185,88.847835
Straight,1760,16.123799,58.046,-0.925185,89.457377
Straight,1770,15.539408,55.942,-0.925185,90.089025
Straight,1780,14.932164,53.756,-0.925185,90.745374
Straight,1790,14.299155,51.477,-0.925185,91.429572
Turn,1800,13.636793,49.092,-0.925185,92.145495
Turn,1810,12.940573,46.586,-0.925185,92.898015
Turn,1820,12.204702,43.937,-0.925185,93.693393
Turn,1830,11.421517,41.117,-0.925185,94.539911
Turn,1840,10.580518,38.09,-0.925185,95.448917
Turn,1850,9.666626,34.8,-0.925185,96.436711
Turn,1860,8.656787,31.164,-0.925185,97.528211
Turn,1870,8.656787,31.164,0.0,98.683374
Turn,1880,9.473274,34.104,0.740148,99.786514
Turn,1890,10.224768,36.809,0.740148,100.801843
Turn,1900,10.924689,39.329,0.740148,101.747494
Straight,1910,11.801713,42.486,0.99658,102.627528
Straight,1920,12.055466,43.4,0.302692,103.46585
Straight,1930,12.303987,44.294,0.302692,104.286886
Straight,1940,12.547587,45.171,0.302692,105.091665
Straight,1950,12.786546,46.032,0.302692,105.881113
Straight,1960,13.021121,46.876,0.302692,106.656077
Straight,1970,13.480951,48.531,0.609323,107.410735
Straight,1980,13.90629,50.063,0.582443,108.141002
Straight,1990,14.271608,51.378,0.514694,108.850778
Straight,2000,14.617265,52.622,0.499283,109.543086
Straight,2010,14.94556,53.804,0.485266,110.219611
Straight,2020,15.215539,54.776,0.407143,110.882717
Straight,2030,15.410783,55.479,0.298981,111.53575
Straight,2040,15.598946,56.156,0.291745,112.180709
Straight,2050,15.78053,56.81,0.2849,112.818068
Straight,2060,15.95598,57.442,0.278409,113.448257
Straight,2070,16.125698,58.053,0.272241,114.071666
Straight,2080,16.356696,58.884,0.375169,114.687384
Straight,2090,16.596138,59.746,0.394516,115.294312
Straight,2100,16.875859,60.753,0.46814,115.891827
Straight,2110,17.150989,61.744,0.46809,116.479598
Straight,2120,17.41674,62.7,0.459322,117.058172
Straight,2130,17.673807,63.626,0.451031,117.628126
Straight,2140,17.922802,64.522,0.443169,118.189978
Straight,2150,18.164271,65.391,0.435694,118.744193
Straight,2160,18.3987,66.235,0.428571,119.291194
Straight,2170,18.614354,67.012,0.399101,119.831544
Straight,2180,18.812219,67.724,0.37027,120.365924
Straight,2190,19.005088,68.418,0.36469,120.894782
Straight,2200,19.171951,69.019,0.318517,121.418657
Straight,2210,19.332653,69.598,0.309388,121.938076
Straight,2220,19.489781,70.163,0.305005,122.453242
Straight,2230,19.643492,70.717,0.30076,122.964316
Straight,2240,19.79393,71.258,0.296645,123.471448
Straight,2250,19.879755,71.567,0.170249,123.975561
Straight,2260,19.957264,71.846,0.154386,124.477606
Straight,2270,20.033457,72.12,0.152351,124.977722
Straight,2280,20.108372,72.39,0.15036,125.475956
Straight,2290,20.182041,72.655,0.148409,125.972352
Straight,2300,20.2545,72.916,0.146499,126.466954
Straight,2310,20.325779,73.173,0.144627,126.959804
Straight,2320,20.39591,73.425,0.142792,127.450943
Straight,2330,20.464922,73.674,0.140994,127.940409
Straight,2340,20.52666,73.896,0.126537,128.428314
Straight,2350,20.302067,73.087,-0.458492,128.918165
Straight,2360,20.008236,72.03,-0.592221,129.414317
Straight,2370,18.741239,67.468,-2.454774,129.930453
Straight,2380,16.126413,58.055,-4.558642,130.50405
Straight,2390,12.995705,46.785,-4.558642,131.190813
Turn,2400,8.81564,31.736,-4.558642,132.107767
Turn,2410,7.694922,27.702,-0.925185,133.319113
Turn,2420,7.694922,27.702,0.0,134.618671
Turn,2430,8.175854,29.433,0.381639,135.878849
Turn,2440,8.656787,31.164,0.404768,137.067017
Turn,2450,9.13772,32.896,0.427898,138.190959
Turn,2460,9.426279,33.935,0.267841,139.268313
Turn,2470,9.618652,34.627,0.183187,140.318461
Turn,2480,10.580518,38.09,0.971444,141.308601
Turn,2490,11.06145,39.821,0.520416,142.232732
Straight,2500,14.612615,52.605,4.558642,143.011728
Straight,2510,17.455697,62.841,4.558642,143.635396
Straight,2520,19.896588,71.628,4.558642,144.170839
Straight,2530,21.363243,76.908,3.025698,144.655572
Straight,2540,21.426317,77.135,0.134944,145.122976
Straight,2550,21.488489,77.359,0.133405,145.589015
Straight,2560,21.549779,77.579,0.131892,146.053718
Straight,2570,21.610207,77.797,0.130404,146.51711
Straight,2580,21.694882,78.102,0.183342,146.97895
Straight,2590,21.815726,78.537,0.2629,147.438608
Straight,2600,21.93458,78.964,0.259996,147.895747
Straight,2610,22.051506,79.385,0.257154,148.350436
Straight,2620,22.166559,79.8,0.254372,148.80274
Straight,2630,22.279795,80.207,0.251647,149.252721
Straight,2640,22.365337,80.515,0.19095,149.700698
Straight,2650,22.346026,80.446,-0.04317,150.148012
Straight,2660,22.326902,80.377,-0.042717,150.59571
Straight,2670,22.307963,80.309,-0.042268,151.04379
Straight,2680,22.289207,80.241,-0.041823,151.492249
Straight,2690,22.270633,80.174,-0.041382,151.941084
Straight,2700,22.252241,80.108,-0.040945,152.390291
Straight,2710,22.234027,80.042,-0.040512,152.839868
Straight,2720,22.215992,79.978,-0.040083,153.289812
Straight,2730,22.198134,79.913,-0.039658,153.740119
Straight,2740,22.180452,79.85,-0.039236,154.190787
Straight,2750,22.162943,79.787,-0.038819,154.641812
Straight,2760,22.336394,80.411,0.385921,155.091257
Straight,2770,22.527631,81.099,0.428984,155.537049
Straight,2780,22.715289,81.775,0.424511,155.979107
Straight,2790,22.899507,82.438,0.420152,156.417561
Straight,2800,23.080413,83.089,0.415903,156.852533
Straight,2810,23.25813,83.729,0.411756,157.28414
Straight,2820,23.432771,84.358,0.407708,157.712489
Straight,2830,23.604445,84.976,0.403752,158.137684
Straight,2840,23.773252,85.584,0.399886,158.559823
Straight,2850,23.93929,86.181,0.396104,158.979
Straight,2860,24.080068,86.688,0.338003,159.395499
Straight,2870,24.166268,86.999,0.207944,159.810038
Straight,2880,24.251377,87.305,0.206037,160.223111
Straight,2890,24.335416,87.607,0.20416,160.634745
Straight,2900,24.418409,87.906,0.20231,161.04497
Straight,2910,24.465195,88.075,0.114353,161.454105
Straight,2920,24.476307,88.115,0.027193,161.862756
Straight,2930,24.487315,88.154,0.02695,162.271222
Straight,2940,24.458216,88.05,-0.071213,162.67984
Straight,2950,24.391457,87.809,-0.163057,163.089259
Straight,2960,24.325863,87.573,-0.15978,163.499791
Straight,2970,24.267411,87.363,-0.142019,163.91137
Straight,2980,22.702691,81.73,-3.674752,164.337173
Straight,2990,20.597071,74.149,-4.558642,164.799069
Turn,3000,18.25011,65.7,-4.558642,165.313907
Turn,3010,17.735919,63.849,-0.925185,165.869679
Turn,3020,17.206368,61.943,-0.925185,166.442051
Turn,3030,16.659995,59.976,-0.925185,167.032607
Turn,3040,16.095084,57.942,-0.925185,167.6432
Turn,3050,15.509611,55.835,-0.925185,168.276017
Turn,3060,14.901152,53.644,-0.925185,168.933679
Turn,3070,14.266767,51.36,-0.925185,169.619364
Turn,3080,13.602829,48.97,-0.925185,170.336992
Turn,3090,12.904776,46.457,-0.925185,171.091492
Turn,3100,12.16674,43.8,-0.925185,171.88921
Turn,3110,11.380943,40.971,-0.925185,172.738551
Turn,3120,10.536706,37.932,-0.925185,173.651057
Turn,3130,9.618652,34.627,-0.925185,174.643349
Turn,3140,9.618652,34.627,0.0,175.682996
Turn,3150,9.618652,34.627,0.0,176.722643
Turn,3160,9.618652,34.627,0.0,177.762289
Turn,3170,9.618652,34.627,0.0,178.801936
Turn,3180,10.359606,37.295,0.740148,179.803024
Turn,3190,11.05099,39.784,0.740148,180.737141
Turn,3200,11.701596,42.126,0.740148,181.616162
Turn,3210,12.317885,44.344,0.740148,182.44882
Turn,3220,12.904776,46.457,0.740148,183.241758
Turn,3230,13.466113,48.478,0.740148,184.00017
Turn,3240,14.004969,50.418,0.740148,184.728208
Turn,3250,14.523847,52.286,0.740148,185.429253
Turn,3260,15.024815,54.089,0.740148,186.106103
Turn,3270,15.509611,55.835,0.740148,186.761101
Turn,3280,15.979705,57.527,0.740148,187.396237
Turn,3290,16.43636,59.171,0.740148,188.013215
Turn,3300,16.880666,60.77,0.740148,188.613509
Turn,3310,17.313574,62.329,0.740148,189.198403
Turn,3320,17.735919,63.849,0.740148,189.769025
Turn,3330,18.148437,65.334,0.740148,190.326371
Turn,3340,18.551785,66.786,0.740148,190.871326
Turn,3350,18.946548,68.208,0.740148,191.404683
Turn,3360,19.333252,69.6,0.740148,191.927152
Turn,3370,19.712371,70.965,0.740148,192.439374
Turn,3380,20.084336,72.304,0.740148,192.941928
Turn,3390,20.449535,73.618,0.740148,193.435342
Turn,3400,20.808327,74.91,0.740148,193.920098
Turn,3410,21.161035,76.18,0.740148,194.396636
Turn,3420,21.161035,76.18,0.0,194.869203
Straight,3430,21.234308,76.444,0.155322,195.340953
Straight,3440,21.299248,76.677,0.138105,195.81117
Straight,3450,21.363243,76.908,0.136511,196.279966
Straight,3460,21.426317,77.135,0.134944,196.74737
Straight,3470,21.488489,77.359,0.133405,197.213409
Straight,3480,21.549779,77.579,0.131892,197.678112
Straight,3490,21.610207,77.797,0.130404,198.141504
Straight,3500,21.694882,78.102,0.183342,198.603344
Straight,3510,21.815726,78.537,0.2629,199.063002
Straight,3520,21.93458,78.964,0.259996,199.520141
Straight,3530,22.051506,79.385,0.257154,199.974831
Straight,3540,22.166559,79.8,0.254372,200.427134
Straight,3550,22.279795,80.207,0.251647,200.877115
Straight,3560,22.365337,80.515,0.19095,201.325092
Straight,3570,22.346026,80.446,-0.04317,201.772406
Straight,3580,22.326902,80.377,-0.042717,202.220104
Straight,3590,22.307963,80.309,-0.042268,202.668184
Straight,3600,22.289207,80.241,-0.041823,203.116643
Straight,3610,22.270633,80.174,-0.041382,203.565478
Straight,3620,22.252241,80.108,-0.040945,204.014685
Straight,3630,22.234027,80.042,-0.040512,204.464262
Straight,3640,22.215992,79.978,-0.040083,204.914206
Straight,3650,22.198134,79.913,-0.039658,205.364513
Straight,3660,22.180452,79.85,-0.039236,205.815181
Straight,3670,22.162943,79.787,-0.038819,206.266206
Straight,3680,22.336394,80.411,0.385921,206.715651
Straight,3690,22.527631,81.099,0.428984,207.161443
Straight,3700,22.715289,81.775,0.424511,207.603501
Straight,3710,22.899507,82.438,0.420152,208.041955
Straight,3720,23.080413,83.089,0.415903,208.476927
Straight,3730,23.25813,83.729,0.411756,208.908534
Straight,3740,23.432771,84.358,0.407708,209.336883
Straight,3750,23.604445,84.976,0.403752,209.762078
Straight,3760,23.773252,85.584,0.399886,210.184217
Straight,3770,23.93929,86.181,0.396104,210.603394
Straight,3780,24.080068,86.688,0.338003,211.019893
Straight,3790,24.166268,86.999,0.207944,211.434432
Straight,3800,24.251377,87.305,0.206037,211.847505
Straight,3810,24.335416,87.607,0.20416,212.259139
Straight,3820,24.418409,87.906,0.20231,212.669364
Straight,3830,24.465195,88.075,0.114353,213.078499
Straight,3840,24.476307,88.115,0.027193,213.48715
Straight,3850,24.487315,88.154,0.02695,213.895616
Straight,3860,24.458216,88.05,-0.071213,214.304234
Straight,3870,24.391457,87.809,-0.163057,214.713653
Straight,3880,24.325863,87.573,-0.15978,215.124185
Straight,3890,24.267411,87.363,-0.142019,215.535764
Straight,3900,24.209349,87.154,-0.140732,215.948333
Straight,3910,24.151678,86.946,-0.139452,216.361889
Straight,3920,24.094397,86.74,-0.138179,216.776431
Straight,3930,24.098534,86.755,0.00997,217.19143
Straight,3940,24.112788,86.806,0.034359,217.60627
Straight,3950,24.127278,86.858,0.03495,218.020863
Straight,3960,24.141626,86.91,0.03463,218.435208
Straight,3970,24.155835,86.961,0.034312,218.849309
Straight,3980,24.169906,87.012,0.033998,219.263167
Straight,3990,24.18384,87.062,0.033688,219.676785
Straight,4000,24.197638,87.111,0.03338,220.090167
Straight,4010,24.211303,87.161,0.033075,220.503314
